input,experiment_ware,cpu_time,Category,Checked answer,Objective function,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,Fun-sCOP order+ManyGlucose (2019-06-15),22.0943,CSP,SAT,,8.66822,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2,188.148,CSP,UNKNOWN MO,,189.883,15873240.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2.0,192.578,CSP,UNKNOWN EXCODE,,198.468,13393052.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2.0,192.922,CSP,UNKNOWN MO,,194.723,15875372.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,AbsCon 2019-07-23,671.018,CSP,UNSAT,,604.012,10748324.0,AbsCon,2019-07-23,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,PicatSAT 2019-09-12,118.465,CSP,UNSAT,,118.491,3995856.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-24,1245.52,CSP,UNKNOWN,,402.032,15265308.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.10,2528.08,CSP,UNKNOWN TO,,900.551,10840820.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.12.2,2527.18,CSP,UNKNOWN TO,,877.761,11037456.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.12.2,2528.1,CSP,UNKNOWN TO,,866.157,10840844.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.12.3,2527.57,CSP,UNKNOWN TO,,861.277,11037460.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-20,1260.06,CSP,UNKNOWN,,419.037,15264284.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-06-14,1183.46,CSP,UNKNOWN,,388.205,15264276.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-16,1174.24,CSP,UNKNOWN,,384.918,15264284.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-20 parallel,1594.19,CSP,UNKNOWN,,386.745,28346904.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-24 parallel,1091.1,CSP,UNKNOWN,,318.409,28346904.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-16 parallel,3029.47,CSP,UNKNOWN,,580.353,28346904.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-06-14 parallel,17667.8,CSP,UNKNOWN TO,,2522.11,28346896.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2.O parallel,111.87,CSP,UNKNOWN MO,,114.289,31768332.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2.0 parallel,114.527,CSP,UNKNOWN MO,,117.207,31757248.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,BTD 19.07.01,2519.79,CSP,UNKNOWN TO,,2520.59,13897476.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),341.548,CSP,UNSAT,,295.645,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),339.202,CSP,UNSAT,,294.39,15141472.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),415.207,CSP,UNSAT,,345.973,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP order+ManyGlucose (2019-09-22),399.422,CSP,UNSAT,,332.949,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),446.496,CSP,UNSAT,,378.24,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP order+ManyGlucose (2019-06-15),394.452,CSP,UNSAT,,328.282,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2,194.111,CSP,UNKNOWN MO,,195.798,15879244.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2.0,171.369,CSP,UNKNOWN MO,,173.096,15875532.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2.0,195.621,CSP,UNKNOWN MO,,197.394,15880040.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,AbsCon 2019-07-23,718.553,CSP,UNKNOWN (?),,237.343,10748144.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,PicatSAT 2019-09-12,176.644,CSP,SAT,,176.669,4846124.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-24,558.915,CSP,UNKNOWN,,220.647,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.10,2528.35,CSP,UNKNOWN TO,,866.747,10840820.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.12.2,2526.94,CSP,UNKNOWN TO,,866.059,11037456.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.12.2,2527.15,CSP,UNKNOWN TO,,868.159,11037460.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.12.3,2528.51,CSP,UNKNOWN TO,,866.335,10840844.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-20,631.331,CSP,UNKNOWN,,240.493,15264284.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-06-14,565.544,CSP,UNKNOWN,,221.338,15264276.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-16,591.36,CSP,UNKNOWN,,224.669,15264284.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-20 parallel,17773.0,CSP,UNKNOWN TO,,2522.83,28346904.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-24 parallel,1879.32,CSP,UNKNOWN,,411.545,28346904.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-16 parallel,1724.08,CSP,UNKNOWN,,397.933,28346904.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-06-14 parallel,17649.3,CSP,UNKNOWN TO,,2522.23,28346896.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2.O parallel,101.304,CSP,UNKNOWN MO,,104.143,31776756.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2.0 parallel,101.601,CSP,UNKNOWN MO,,103.607,31758112.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,BTD 19.07.01,2519.29,CSP,UNKNOWN TO,,2520.18,7048864.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),328.723,CSP,SAT,,268.566,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),372.629,CSP,SAT,,314.141,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),379.496,CSP,SAT,,289.688,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP order+ManyGlucose (2019-09-22),383.773,CSP,SAT,,292.228,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),385.235,CSP,SAT,,295.936,27441876.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP order+ManyGlucose (2019-06-15),378.285,CSP,SAT,,287.023,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2,142.191,CSP,UNKNOWN MO,,143.912,15876412.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2.0,141.87,CSP,UNKNOWN MO,,143.602,15881496.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2.0,146.579,CSP,UNKNOWN MO,,148.314,15872848.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,AbsCon 2019-07-23,657.178,CSP,UNKNOWN (?),,212.179,10748148.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,PicatSAT 2019-09-12,492.922,CSP,UNSAT,,492.911,9203832.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-24,1183.42,CSP,UNKNOWN,,390.381,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.10,2528.05,CSP,UNKNOWN TO,,874.951,10840820.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.12.2,2527.21,CSP,UNKNOWN TO,,846.248,11037456.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.12.2,2528.09,CSP,UNKNOWN TO,,847.55,10840844.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.12.3,2528.73,CSP,UNKNOWN TO,,847.792,10840844.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-20,652.641,CSP,UNKNOWN,,247.718,15264284.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-06-14,1183.45,CSP,UNKNOWN,,390.772,15264276.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-16,1167.78,CSP,UNKNOWN,,386.845,15264284.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-20 parallel,2387.06,CSP,UNKNOWN,,482.933,28346904.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-24 parallel,16350.5,CSP,UNKNOWN,,2330.06,28346904.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-16 parallel,15662.8,CSP,UNKNOWN,,2246.21,28346904.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-06-14 parallel,2530.85,CSP,UNKNOWN,,512.423,28346896.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2.O parallel,87.0396,CSP,UNKNOWN MO,,89.3299,31778812.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2.0 parallel,86.4432,CSP,UNKNOWN MO,,88.4138,31791372.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,BTD 19.07.01,2519.72,CSP,UNKNOWN TO,,2520.09,5146396.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1031.35,CSP,UNSAT,,880.322,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),991.161,CSP,UNSAT,,839.445,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),1089.18,CSP,UNSAT,,919.269,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP order+ManyGlucose (2019-09-22),1171.38,CSP,UNSAT,,1000.87,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),1039.25,CSP,UNSAT,,866.743,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP order+ManyGlucose (2019-06-15),1237.8,CSP,UNSAT,,1058.32,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2,140.222,CSP,UNKNOWN MO,,141.966,15882456.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2.0,142.858,CSP,UNKNOWN MO,,144.574,15883000.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2.0,144.0,CSP,UNKNOWN MO,,145.728,15878200.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,AbsCon 2019-07-23,632.983,CSP,UNKNOWN (?),,205.711,10746276.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,PicatSAT 2019-09-12,495.64,CSP,UNSAT,,495.718,9210104.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-24,1168.58,CSP,UNKNOWN,,385.537,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.10,2528.3,CSP,UNKNOWN TO,,860.057,10840820.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.12.2,2527.99,CSP,UNKNOWN TO,,854.162,11037460.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.12.2,2528.3,CSP,UNKNOWN TO,,852.162,10840840.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.12.3,2528.52,CSP,UNKNOWN TO,,851.247,10840844.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-20,1420.0,CSP,UNKNOWN,,449.776,15264284.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-06-14,1200.26,CSP,UNKNOWN,,398.248,15264276.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-16,1234.5,CSP,UNKNOWN,,402.444,15265308.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-20 parallel,17795.7,CSP,UNKNOWN TO,,2522.85,28346904.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-24 parallel,2088.88,CSP,UNKNOWN,,461.001,28346904.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-16 parallel,2157.33,CSP,UNKNOWN,,463.953,28346904.0,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-06-14 parallel,17906.3,CSP,UNKNOWN TO,,2522.24,28346896.0,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2.O parallel,87.3429,CSP,UNKNOWN MO,,91.4792,31768488.0,cosoco,2.O parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2.0 parallel,86.4136,CSP,UNKNOWN MO,,88.4063,31779060.0,cosoco,2.0 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,BTD 19.07.01,2519.17,CSP,UNKNOWN TO,,2520.11,5064084.0,BTD,19.07.01,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1479.4,CSP,UNSAT,,1319.37,15141472.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1561.0,CSP,UNSAT,,1402.06,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),1778.37,CSP,UNSAT,,1609.36,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP order+ManyGlucose (2019-09-22),1743.67,CSP,UNSAT,,1568.66,27443924.0,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),1688.26,CSP,UNSAT,,1515.79,27443924.0,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP order+ManyGlucose (2019-06-15),1844.03,CSP,UNSAT,,1669.52,27443924.0,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,cosoco 2,141.67,CSP,UNKNOWN MO,,143.482,15872844.0,cosoco,2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,cosoco 2.0,142.01,CSP,UNKNOWN MO,,143.715,15873808.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,cosoco 2.0,161.232,CSP,UNKNOWN MO,,162.906,15875172.0,cosoco,2.0,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,AbsCon 2019-07-23,633.483,CSP,UNKNOWN (?),,205.043,10748140.0,AbsCon,2019-07-23,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,PicatSAT 2019-09-12,490.68,CSP,UNSAT,,490.7,9205064.0,PicatSAT,2019-09-12,1200.0,True,True,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-24,1206.12,CSP,UNKNOWN,,396.062,15264284.0,choco-solver,2019-09-24,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.10,2528.22,CSP,UNKNOWN TO,,853.95,10840820.0,Concrete,3.10,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.12.2,2528.07,CSP,UNKNOWN TO,,848.45,10840844.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.12.2,2528.25,CSP,UNKNOWN TO,,844.95,10840840.0,Concrete,3.12.2,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.12.3,2528.43,CSP,UNKNOWN TO,,847.193,10840844.0,Concrete,3.12.3,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-20,1624.47,CSP,UNKNOWN,,501.017,15265308.0,choco-solver,2019-09-20,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-06-14,1189.67,CSP,UNKNOWN,,390.676,15264276.0,choco-solver,2019-06-14,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-16,1273.21,CSP,UNKNOWN,,425.869,15264284.0,choco-solver,2019-09-16,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-20 parallel,2303.43,CSP,UNKNOWN,,484.348,28346904.0,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,True,False
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-24 parallel,2238.43,CSP,UNKNOWN,,477.154,28346904.0,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,True,False
