input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,error,success,missing,consistent_xp,family
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),9.93882,UNSAT,7.1598,15140432,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,cosoco 2.0,2519.73,UNKNOWN TO,2520.01,32672,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,cosoco 2.0,2520.05,UNKNOWN TO,2520.01,32672,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,cosoco 2,2519.75,UNKNOWN TO,2520.01,32672,cosoco,2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),36.7579,UNSAT,6.73212,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Fun-sCOP order+ManyGlucose (2019-09-22),36.9908,UNSAT,6.72169,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),37.097,UNSAT,6.74185,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Fun-sCOP order+ManyGlucose (2019-06-15),36.4531,UNSAT,6.64906,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,choco-solver 2019-09-24,2520.13,UNKNOWN TO,2389.66,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Concrete 3.10,2520.1,UNKNOWN TO,2470.14,10849588,Concrete,3.10,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,PicatSAT 2019-09-12,22.9812,UNSAT,22.989,2060352,PicatSAT,2019-09-12,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Concrete 3.12.2,2520.07,UNKNOWN TO,2486.33,10849652,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-17-042.xml,Concrete 3.12.2,2520.15,UNKNOWN TO,2471.84,10849656,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,BTD 19.07.01,2519.61,UNKNOWN TO,2520.01,39016,BTD,19.07.01,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,cosoco 2.O parallel,20119.5,UNKNOWN TO,2520.02,629524,cosoco,2.O parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,cosoco 2.0 parallel,20120.4,UNKNOWN TO,2520.02,629524,cosoco,2.0 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-16,2194.12,UNKNOWN,761.523,15264284,choco-solver,2019-09-16,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-20,2528.23,UNKNOWN TO,831.286,15264284,choco-solver,2019-09-20,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-06-14,2527.52,UNKNOWN TO,849.473,15264276,choco-solver,2019-06-14,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-20 parallel,6961.87,UNKNOWN,1358.69,28413468,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-24 parallel,15782.6,UNKNOWN TO,2522.18,28346904,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-06-14 parallel,11324.9,UNKNOWN,1940.53,28346896,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-16 parallel,9452.29,UNKNOWN,1673.16,28346904,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,AbsCon 2019-07-23,2520.11,UNKNOWN TO,2516.61,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Concrete 3.12.3,2520.09,UNKNOWN TO,2473.53,10846988,Concrete,3.12.3,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),186.128,UNSAT,183.056,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),221.486,UNSAT,218.369,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,cosoco 2.0,2519.84,UNKNOWN TO,2520.01,33436,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,cosoco 2.0,2519.98,UNKNOWN TO,2520.01,33436,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,cosoco 2,2519.74,UNKNOWN TO,2520.01,33436,cosoco,2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),1241.61,UNSAT,161.915,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP order+ManyGlucose (2019-09-22),1242.22,UNSAT,162.409,27441856,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),1232.03,UNSAT,161.571,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Fun-sCOP order+ManyGlucose (2019-06-15),1229.39,UNSAT,161.969,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,choco-solver 2019-09-24,2520.08,UNKNOWN TO,2417.75,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Concrete 3.10,2520.12,UNKNOWN TO,2470.53,10848760,Concrete,3.10,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,PicatSAT 2019-09-12,206.274,UNSAT,206.34,2093860,PicatSAT,2019-09-12,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Concrete 3.12.2,2520.07,UNKNOWN TO,2488.04,10849816,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-046.xml,Concrete 3.12.2,2520.07,UNKNOWN TO,2473.65,10849820,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,BTD 19.07.01,4.71301,SAT,4.71394,38756,BTD,19.07.01,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,cosoco 2.O parallel,6818.8,SAT,854.188,629508,cosoco,2.O parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,cosoco 2.0 parallel,6921.07,SAT,866.987,629508,cosoco,2.0 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-16,2527.62,UNKNOWN TO,848.67,15264284,choco-solver,2019-09-16,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-20,2527.65,UNKNOWN TO,855.632,15264284,choco-solver,2019-09-20,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-06-14,2528.16,UNKNOWN TO,851.174,15264276,choco-solver,2019-06-14,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-20 parallel,6599.04,UNKNOWN,1307.6,28413468,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-24 parallel,8562.61,UNKNOWN,1536.76,28346904,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-06-14 parallel,7356.31,UNKNOWN,1369.47,28413460,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-16 parallel,15856.2,UNKNOWN TO,2522.19,28346904,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,AbsCon 2019-07-23,239.324,SAT,236.848,10748324,AbsCon,2019-07-23,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Concrete 3.12.3,2520.07,UNKNOWN TO,2476.54,10849636,Concrete,3.12.3,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),5.84537,SAT,2.85451,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),5.79135,SAT,2.85414,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,cosoco 2.0,2519.92,UNKNOWN TO,2520.01,33444,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,cosoco 2.0,2520.06,UNKNOWN TO,2519.8,33444,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,cosoco 2,2519.49,UNKNOWN TO,2520.01,33444,cosoco,2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),6.28364,SAT,2.87716,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP order+ManyGlucose (2019-09-22),6.34168,SAT,2.88624,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),6.18628,SAT,2.88848,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Fun-sCOP order+ManyGlucose (2019-06-15),6.26799,SAT,2.8449,27442896,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,choco-solver 2019-09-24,487.015,SAT,410.225,15264284,choco-solver,2019-09-24,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Concrete 3.10,984.122,SAT,958.616,10849744,Concrete,3.10,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,PicatSAT 2019-09-12,17.755,SAT,17.7576,2056312,PicatSAT,2019-09-12,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Concrete 3.12.2,305.39,SAT,290.084,10849820,Concrete,3.12.2,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-18-047.xml,Concrete 3.12.2,343.101,SAT,329.133,10945292,Concrete,3.12.2,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,BTD 19.07.01,2519.91,UNKNOWN TO,2520.0,40900,BTD,19.07.01,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,cosoco 2.O parallel,20120.2,UNKNOWN TO,2520.02,633180,cosoco,2.O parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,cosoco 2.0 parallel,20121.6,UNKNOWN TO,2520.02,633180,cosoco,2.0 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-16,2520.69,UNKNOWN TO,703.836,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-20,2520.4,UNKNOWN TO,701.878,15532588,choco-solver,2019-09-20,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-06-14,2520.36,UNKNOWN TO,702.408,15532580,choco-solver,2019-06-14,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-20 parallel,18658.7,UNKNOWN TO,2520.16,28881464,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-24 parallel,2097.83,SAT,431.88,28881464,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-06-14 parallel,13549.1,SAT,1895.81,28881456,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-16 parallel,18700.1,UNKNOWN TO,2520.15,28881464,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,AbsCon 2019-07-23,2520.07,UNKNOWN TO,2516.61,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Concrete 3.12.3,2520.1,UNKNOWN TO,2471.73,10849632,Concrete,3.12.3,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),6.5032,SAT,3.293,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),6.52383,SAT,3.22508,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,cosoco 2.0,2519.95,UNKNOWN TO,2520.01,35020,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,cosoco 2.0,2520.02,UNKNOWN TO,2519.7,35020,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,cosoco 2,2520.01,UNKNOWN TO,2520.01,35020,cosoco,2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),7.67314,SAT,3.15435,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP order+ManyGlucose (2019-09-22),7.82017,SAT,3.14462,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),7.81955,SAT,3.52284,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Fun-sCOP order+ManyGlucose (2019-06-15),7.67024,SAT,3.11826,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,choco-solver 2019-09-24,2520.08,UNKNOWN TO,2506.53,15266044,choco-solver,2019-09-24,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Concrete 3.10,2520.04,UNKNOWN TO,2470.33,10846964,Concrete,3.10,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,PicatSAT 2019-09-12,27.8649,SAT,27.8677,2070740,PicatSAT,2019-09-12,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Concrete 3.12.2,2520.08,UNKNOWN TO,2472.43,10849656,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-20-054.xml,Concrete 3.12.2,2520.09,UNKNOWN TO,2486.83,10849604,Concrete,3.12.2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,BTD 19.07.01,2520.07,UNKNOWN TO,2519.9,46004,BTD,19.07.01,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,cosoco 2.O parallel,20120.1,UNKNOWN TO,2520.02,642616,cosoco,2.O parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,cosoco 2.0 parallel,20119.7,UNKNOWN TO,2520.02,642616,cosoco,2.0 parallel,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-09-16,2520.32,UNKNOWN TO,633.685,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-09-20,2520.39,UNKNOWN TO,633.389,15532588,choco-solver,2019-09-20,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-06-14,1370.73,SAT,344.69,15532580,choco-solver,2019-06-14,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-09-20 parallel,13070.1,SAT,1643.97,28881464,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-09-24 parallel,12022.6,SAT,1511.57,28881464,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-06-14 parallel,2886.59,SAT,363.313,28881456,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,choco-solver 2019-09-16 parallel,12483.7,SAT,1569.98,28881464,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,AbsCon 2019-07-23,2520.08,UNKNOWN TO,2516.41,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Concrete 3.12.3,2520.07,UNKNOWN TO,2470.94,10849656,Concrete,3.12.3,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),8.03116,SAT,4.48661,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),8.87446,SAT,5.10071,15140432,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,cosoco 2.0,2520.05,UNKNOWN TO,2520.01,39340,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,cosoco 2.0,2520.06,UNKNOWN TO,2519.8,39340,cosoco,2.0,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,cosoco 2,2520.04,UNKNOWN TO,2520.01,39340,cosoco,2,1200.0,False,False,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),8.79458,SAT,3.49108,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP order+ManyGlucose (2019-09-22),8.86582,SAT,3.50501,27441856,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),9.60907,SAT,4.01119,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
XCSP19/ConsecutiveSquarePacking/ConsecutiveSquarePacking-sp-24-071.xml,Fun-sCOP order+ManyGlucose (2019-06-15),9.49381,SAT,4.05502,27441856,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,ConsecutiveSquarePacking
